,key,type,label
13857,clueweb12-0000tw-00-00221,ORG,WordPresss
13858,clueweb12-0000tw-00-00221,ORG,Equifax
13859,clueweb12-0000tw-00-00221,ORG,Equifax
13860,clueweb12-0000tw-00-00221,ORG,Equifax
13861,clueweb12-0000tw-00-00221,ORG,Equifax
13862,clueweb12-0000tw-00-00221,ORG,Equifax
13863,clueweb12-0000tw-00-00221,ORG,Equifax
13864,clueweb12-0000tw-00-00221,ORG,Equifax
13865,clueweb12-0000tw-00-00221,ORG,Center Great Resources Rate Finder Mortgage Match ID Theft Protection Kit Glossary of Terms Download
13866,clueweb12-0000tw-00-00221,ORG,"Equifax, Inc."
13867,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13868,clueweb12-0000tw-00-00222,ORG,Country Nav
13869,clueweb12-0000tw-00-00222,ORG,Equifax.com About Finance Blog Labels Home Credit Insurance Tax Retirement Real Estate Family Money
13870,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13871,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13872,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13873,clueweb12-0000tw-00-00222,DATE,"February 10, 2012"
13874,clueweb12-0000tw-00-00222,WORK_OF_ART,Family Money
13875,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13876,clueweb12-0000tw-00-00222,PERSON,Miranda Marquit
13877,clueweb12-0000tw-00-00222,DATE,10 years
13878,clueweb12-0000tw-00-00222,ORG,M.A.
13879,clueweb12-0000tw-00-00222,ORG,Syracuse University
13880,clueweb12-0000tw-00-00222,WORK_OF_ART,Ph.D.
13881,clueweb12-0000tw-00-00222,ORG,The New York Times
13882,clueweb12-0000tw-00-00222,ORG,The Washington Post
13883,clueweb12-0000tw-00-00222,ORG,USA Today
13884,clueweb12-0000tw-00-00222,ORG,Consumerist
13885,clueweb12-0000tw-00-00222,ORG,The Atlantic Wire
13886,clueweb12-0000tw-00-00222,ORG,The Huffington Post
13887,clueweb12-0000tw-00-00222,ORG,Equifax
13888,clueweb12-0000tw-00-00222,ORG,Equifax
13889,clueweb12-0000tw-00-00222,ORG,Equifax
13890,clueweb12-0000tw-00-00222,ORG,Equifax
13891,clueweb12-0000tw-00-00222,ORG,Equifax
13892,clueweb12-0000tw-00-00222,ORG,Equifax
13893,clueweb12-0000tw-00-00222,ORG,Credit Repair
13894,clueweb12-0000tw-00-00222,ORG,WordPresss
13895,clueweb12-0000tw-00-00222,ORG,Equifax
13896,clueweb12-0000tw-00-00222,ORG,Equifax
13897,clueweb12-0000tw-00-00222,ORG,Equifax
13898,clueweb12-0000tw-00-00222,ORG,Equifax
13899,clueweb12-0000tw-00-00222,ORG,Equifax
13900,clueweb12-0000tw-00-00222,ORG,Equifax
13901,clueweb12-0000tw-00-00222,ORG,Equifax
13902,clueweb12-0000tw-00-00222,ORG,Center Great Resources Rate Finder Mortgage Match ID Theft Protection Kit Glossary of Terms Download
13903,clueweb12-0000tw-00-00222,ORG,"Equifax, Inc."
13904,clueweb12-0000tw-00-00223,ORG,Equifax.com About Finance Blog Labels Home Credit Insurance Tax Retirement Real Estate Family Money
13905,clueweb12-0000tw-00-00223,DATE,Winter
13906,clueweb12-0000tw-00-00223,PERSON,Linda Rey
13907,clueweb12-0000tw-00-00223,DATE,"February 9, 2012"
13908,clueweb12-0000tw-00-00223,DATE,the winter
13909,clueweb12-0000tw-00-00223,DATE,the winter
13910,clueweb12-0000tw-00-00223,DATE,Winter
13911,clueweb12-0000tw-00-00223,DATE,Winter
13912,clueweb12-0000tw-00-00223,DATE,the year
13913,clueweb12-0000tw-00-00223,DATE,winter
13914,clueweb12-0000tw-00-00223,DATE,the winter
13915,clueweb12-0000tw-00-00223,DATE,the winter
13916,clueweb12-0000tw-00-00223,DATE,winter
13917,clueweb12-0000tw-00-00223,CARDINAL,20
13918,clueweb12-0000tw-00-00223,ORDINAL,First
13919,clueweb12-0000tw-00-00223,WORK_OF_ART,Home Will Your Policy Protect You
13920,clueweb12-0000tw-00-00223,PERSON,Linda Rey
13921,clueweb12-0000tw-00-00223,ORG,Rey Insurance
13922,clueweb12-0000tw-00-00223,PERSON,Linda
13923,clueweb12-0000tw-00-00223,ORG,Twitter
13924,clueweb12-0000tw-00-00223,ORG,Equifax
13925,clueweb12-0000tw-00-00223,ORG,Equifax
13926,clueweb12-0000tw-00-00223,ORG,Equifax
13927,clueweb12-0000tw-00-00223,ORG,Equifax
13928,clueweb12-0000tw-00-00223,ORG,Equifax
13929,clueweb12-0000tw-00-00223,ORG,Credit Repair
13930,clueweb12-0000tw-00-00223,ORG,WordPresss
13931,clueweb12-0000tw-00-00223,ORG,Equifax
13932,clueweb12-0000tw-00-00223,ORG,Equifax
13933,clueweb12-0000tw-00-00223,ORG,Equifax
13934,clueweb12-0000tw-00-00223,ORG,Equifax
13935,clueweb12-0000tw-00-00223,ORG,Equifax
13936,clueweb12-0000tw-00-00223,ORG,Equifax
13937,clueweb12-0000tw-00-00223,ORG,Equifax
13938,clueweb12-0000tw-00-00223,ORG,Center Great Resources Rate Finder Mortgage Match ID Theft Protection Kit Glossary of Terms Download
13939,clueweb12-0000tw-00-00223,ORG,"Equifax, Inc."
13940,clueweb12-0000tw-00-00224,ORG,Equifax.com About Finance Blog Labels Home Credit Insurance Tax Retirement Real Estate Family Money
13941,clueweb12-0000tw-00-00224,ORG,Ilyce Glink
13942,clueweb12-0000tw-00-00224,DATE,"February 9, 2012"
13943,clueweb12-0000tw-00-00224,EVENT,Auto Show
13944,clueweb12-0000tw-00-00224,GPE,Chicago
13945,clueweb12-0000tw-00-00224,DATE,this weekend
13946,clueweb12-0000tw-00-00224,EVENT,Auto Show
13947,clueweb12-0000tw-00-00224,GPE,Chicago
13948,clueweb12-0000tw-00-00224,DATE,this weekend
13949,clueweb12-0000tw-00-00224,ORG,the National Automotive Dealers Association
13950,clueweb12-0000tw-00-00224,ORG,NADA
13951,clueweb12-0000tw-00-00224,DATE,years
13952,clueweb12-0000tw-00-00224,ORG,Toyota
13953,clueweb12-0000tw-00-00224,DATE,2012
13954,clueweb12-0000tw-00-00224,ORG,Insure.com
13955,clueweb12-0000tw-00-00224,PERSON,Amy Danise
13956,clueweb12-0000tw-00-00224,ORG,Insure.com
13957,clueweb12-0000tw-00-00224,ORG,Toyota
13958,clueweb12-0000tw-00-00224,CARDINAL,two
13959,clueweb12-0000tw-00-00224,ORG,the Sienna LE
13960,clueweb12-0000tw-00-00224,PERSON,Sienna
13961,clueweb12-0000tw-00-00224,CARDINAL,4
13962,clueweb12-0000tw-00-00224,ORG,Jeep
13963,clueweb12-0000tw-00-00224,CARDINAL,two
13964,clueweb12-0000tw-00-00224,ORG,the Patriot Sport
13965,clueweb12-0000tw-00-00224,ORG,the Jeep Compass Sport
13966,clueweb12-0000tw-00-00224,ORG,GMC Sierra
13967,clueweb12-0000tw-00-00224,ORG,Regular Cab
13968,clueweb12-0000tw-00-00224,ORDINAL,fifth
13969,clueweb12-0000tw-00-00224,DATE,2012
13970,clueweb12-0000tw-00-00224,ORG,Audi Spyder Quattro
13971,clueweb12-0000tw-00-00224,CARDINAL,two
13972,clueweb12-0000tw-00-00224,ORG,V10
13973,clueweb12-0000tw-00-00224,DATE,this year
13974,clueweb12-0000tw-00-00224,ORG,Audi
13975,clueweb12-0000tw-00-00224,ORG,Mercedes
13976,clueweb12-0000tw-00-00224,ORG,Porsche
13977,clueweb12-0000tw-00-00224,CARDINAL,five
13978,clueweb12-0000tw-00-00224,DATE,a few years old
13979,clueweb12-0000tw-00-00224,MONEY,hundreds of dollars
13980,clueweb12-0000tw-00-00224,PERSON,Ilyce R. Glink
13981,clueweb12-0000tw-00-00224,CARDINAL,100
13982,clueweb12-0000tw-00-00224,ORG,ThinkGlink.com
13983,clueweb12-0000tw-00-00224,ORG,CBS MoneyWatch
13984,clueweb12-0000tw-00-00224,ORG,Equifax
13985,clueweb12-0000tw-00-00224,ORG,Equifax
13986,clueweb12-0000tw-00-00224,ORG,Equifax
13987,clueweb12-0000tw-00-00224,ORG,Equifax
13988,clueweb12-0000tw-00-00224,ORG,Equifax
13989,clueweb12-0000tw-00-00224,ORG,Credit Repair
13990,clueweb12-0000tw-00-00224,ORG,WordPresss
13991,clueweb12-0000tw-00-00224,ORG,Equifax
13992,clueweb12-0000tw-00-00224,ORG,Equifax
13993,clueweb12-0000tw-00-00224,ORG,Equifax
13994,clueweb12-0000tw-00-00224,ORG,Equifax
13995,clueweb12-0000tw-00-00224,ORG,Equifax
13996,clueweb12-0000tw-00-00224,ORG,Equifax
13997,clueweb12-0000tw-00-00224,ORG,Equifax
13998,clueweb12-0000tw-00-00224,ORG,Center Great Resources Rate Finder Mortgage Match ID Theft Protection Kit Glossary of Terms Download
13999,clueweb12-0000tw-00-00224,ORG,"Equifax, Inc."
14000,clueweb12-0000tw-00-00225,DATE,2010
14001,clueweb12-0000tw-00-00225,DATE,January
14002,clueweb12-0000tw-00-00225,ORG,Intuit News Central To Order
14003,clueweb12-0000tw-00-00225,CARDINAL,888
14004,clueweb12-0000tw-00-00225,ORG,QuickBooks 2012 Intuit ProLine News Central Login
14005,clueweb12-0000tw-00-00225,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14006,clueweb12-0000tw-00-00225,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14007,clueweb12-0000tw-00-00225,DATE,February 2012
14008,clueweb12-0000tw-00-00225,ORG,Twitter RT
14009,clueweb12-0000tw-00-00225,GPE,Indiana
14010,clueweb12-0000tw-00-00225,DATE,2011
14011,clueweb12-0000tw-00-00225,ORG,Lacerte - http://t.co/QEQKi8sD
14012,clueweb12-0000tw-00-00225,DATE,"February 10, 2012"
14013,clueweb12-0000tw-00-00225,NORP,Americans
14014,clueweb12-0000tw-00-00225,MONEY,"49,078"
14015,clueweb12-0000tw-00-00225,DATE,"February 10, 2012"
14016,clueweb12-0000tw-00-00225,TIME,09:10:11 PM
14017,clueweb12-0000tw-00-00225,CARDINAL,10
14018,clueweb12-0000tw-00-00225,DATE,"February 10, 2012"
14019,clueweb12-0000tw-00-00225,ORG,HootSuite
14020,clueweb12-0000tw-00-00225,NORP,Lacerte
14021,clueweb12-0000tw-00-00225,CARDINAL,10
14022,clueweb12-0000tw-00-00225,CARDINAL,2B.
14023,clueweb12-0000tw-00-00225,DATE,"February 10, 2012"
14024,clueweb12-0000tw-00-00225,ORG,HootSuite
14025,clueweb12-0000tw-00-00225,ORG,Lacerte Software
14026,clueweb12-0000tw-00-00225,CARDINAL,32.0209
14027,clueweb12-0000tw-00-00225,DATE,"February 09, 2012"
14028,clueweb12-0000tw-00-00225,TIME,11:19:25 PM
14029,clueweb12-0000tw-00-00225,ORG,HootSuite
14030,clueweb12-0000tw-00-00225,WORK_OF_ART,Retweet Favorite intuitproline Privacy Legal Contact Us About Intuit Intuit Labs Careers Site Feedback 2012 Intuit Inc.
14031,clueweb12-0000tw-00-00225,ORG,Intuit
14032,clueweb12-0000tw-00-00225,ORG,Intuit
14033,clueweb12-0000tw-00-00225,ORG,QuickBooks
14034,clueweb12-0000tw-00-00225,ORG,ProSeries
14035,clueweb12-0000tw-00-00225,ORG,Lacerte
14036,clueweb12-0000tw-00-00225,ORG,Intuit Inc.
14037,clueweb12-0000tw-00-00225,ORG,Intuit
14038,clueweb12-0000tw-00-00225,ORDINAL,Third
14039,clueweb12-0000tw-00-00225,ORDINAL,third
14040,clueweb12-0000tw-00-00225,ORG,Intuit
14041,clueweb12-0000tw-00-00225,DATE,20 days
14042,clueweb12-0000tw-00-00225,LAW,Tax Document
14043,clueweb12-0000tw-00-00225,ORG,Intuit Product Resources for Educators Tax Professionals
14044,clueweb12-0000tw-00-00225,ORG,ProSeries Professional Tax Software Training Featured Products & Solutions Document Organizer Professional Online Tax Software Professional Tax Research Accounting Employment
14045,clueweb12-0000tw-00-00226,DATE,2010
14046,clueweb12-0000tw-00-00226,ORG,Intuit News Central To Order
14047,clueweb12-0000tw-00-00226,CARDINAL,888
14048,clueweb12-0000tw-00-00226,ORG,QuickBooks 2012 Intuit ProLine News Central Login
14049,clueweb12-0000tw-00-00226,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14050,clueweb12-0000tw-00-00226,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14051,clueweb12-0000tw-00-00226,DATE,February 2012
14052,clueweb12-0000tw-00-00226,ORG,Twitter RT
14053,clueweb12-0000tw-00-00226,GPE,Indiana
14054,clueweb12-0000tw-00-00226,DATE,2011
14055,clueweb12-0000tw-00-00226,ORG,Lacerte - http://t.co/QEQKi8sD
14056,clueweb12-0000tw-00-00226,DATE,"February 10, 2012"
14057,clueweb12-0000tw-00-00226,NORP,Americans
14058,clueweb12-0000tw-00-00226,MONEY,"49,078"
14059,clueweb12-0000tw-00-00226,DATE,"February 10, 2012"
14060,clueweb12-0000tw-00-00226,TIME,09:10:11 PM
14061,clueweb12-0000tw-00-00226,CARDINAL,10
14062,clueweb12-0000tw-00-00226,DATE,"February 10, 2012"
14063,clueweb12-0000tw-00-00226,ORG,HootSuite
14064,clueweb12-0000tw-00-00226,NORP,Lacerte
14065,clueweb12-0000tw-00-00226,CARDINAL,10
14066,clueweb12-0000tw-00-00226,CARDINAL,2B.
14067,clueweb12-0000tw-00-00226,DATE,"February 10, 2012"
14068,clueweb12-0000tw-00-00226,ORG,HootSuite
14069,clueweb12-0000tw-00-00226,ORG,Lacerte Software
14070,clueweb12-0000tw-00-00226,CARDINAL,32.0209
14071,clueweb12-0000tw-00-00226,DATE,"February 09, 2012"
14072,clueweb12-0000tw-00-00226,TIME,11:19:25 PM
14073,clueweb12-0000tw-00-00226,ORG,HootSuite
14074,clueweb12-0000tw-00-00226,WORK_OF_ART,Retweet Favorite intuitproline Privacy Legal Contact Us About Intuit Intuit Labs Careers Site Feedback 2012 Intuit Inc.
14075,clueweb12-0000tw-00-00226,ORG,Intuit
14076,clueweb12-0000tw-00-00226,ORG,Intuit
14077,clueweb12-0000tw-00-00226,ORG,QuickBooks
14078,clueweb12-0000tw-00-00226,ORG,ProSeries
14079,clueweb12-0000tw-00-00226,ORG,Lacerte
14080,clueweb12-0000tw-00-00226,ORG,Intuit Inc.
14081,clueweb12-0000tw-00-00226,ORG,Intuit
14082,clueweb12-0000tw-00-00226,ORDINAL,Third
14083,clueweb12-0000tw-00-00226,ORDINAL,third
14084,clueweb12-0000tw-00-00226,ORG,Intuit
14085,clueweb12-0000tw-00-00226,DATE,20 days
14086,clueweb12-0000tw-00-00226,LAW,Tax Document
14087,clueweb12-0000tw-00-00226,ORG,Intuit Product Resources for Educators Tax Professionals
14088,clueweb12-0000tw-00-00226,ORG,ProSeries Professional Tax Software Training Featured Products & Solutions Document Organizer Professional Online Tax Software Professional Tax Research Accounting Employment
14089,clueweb12-0000tw-00-00227,DATE,2010 July
14090,clueweb12-0000tw-00-00227,ORG,Intuit News Central To Order
14091,clueweb12-0000tw-00-00227,CARDINAL,888
14092,clueweb12-0000tw-00-00227,ORG,QuickBooks 2012 Intuit ProLine News
14093,clueweb12-0000tw-00-00227,ORG,Register Login Register Search ProLine News Central Blog Search
14094,clueweb12-0000tw-00-00227,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14095,clueweb12-0000tw-00-00227,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14096,clueweb12-0000tw-00-00227,DATE,February 2012
14097,clueweb12-0000tw-00-00227,ORG,Twitter RT
14098,clueweb12-0000tw-00-00227,GPE,Indiana
14099,clueweb12-0000tw-00-00227,DATE,2011
14100,clueweb12-0000tw-00-00227,ORG,Lacerte - http://t.co/QEQKi8sD
14101,clueweb12-0000tw-00-00227,DATE,"February 10, 2012"
14102,clueweb12-0000tw-00-00227,NORP,Americans
14103,clueweb12-0000tw-00-00227,MONEY,"49,078"
14104,clueweb12-0000tw-00-00227,DATE,"February 10, 2012"
14105,clueweb12-0000tw-00-00227,TIME,09:10:11 PM
14106,clueweb12-0000tw-00-00227,CARDINAL,10
14107,clueweb12-0000tw-00-00227,DATE,"February 10, 2012"
14108,clueweb12-0000tw-00-00227,ORG,HootSuite
14109,clueweb12-0000tw-00-00227,NORP,Lacerte
14110,clueweb12-0000tw-00-00227,CARDINAL,10
14111,clueweb12-0000tw-00-00227,CARDINAL,2B.
14112,clueweb12-0000tw-00-00227,DATE,"February 10, 2012"
14113,clueweb12-0000tw-00-00227,ORG,HootSuite
14114,clueweb12-0000tw-00-00227,ORG,Lacerte Software
14115,clueweb12-0000tw-00-00227,CARDINAL,32.0209
14116,clueweb12-0000tw-00-00227,DATE,"February 09, 2012"
14117,clueweb12-0000tw-00-00227,TIME,11:19:25 PM
14118,clueweb12-0000tw-00-00227,ORG,HootSuite
14119,clueweb12-0000tw-00-00227,WORK_OF_ART,Retweet Favorite intuitproline Privacy Legal Contact Us About Intuit Intuit Labs Careers Site Feedback 2012 Intuit Inc.
14120,clueweb12-0000tw-00-00227,ORG,Intuit
14121,clueweb12-0000tw-00-00227,ORG,Intuit
14122,clueweb12-0000tw-00-00227,ORG,QuickBooks
14123,clueweb12-0000tw-00-00227,ORG,ProSeries
14124,clueweb12-0000tw-00-00227,ORG,Lacerte
14125,clueweb12-0000tw-00-00227,ORG,Intuit Inc.
14126,clueweb12-0000tw-00-00227,ORG,Intuit
14127,clueweb12-0000tw-00-00227,ORDINAL,Third
14128,clueweb12-0000tw-00-00227,ORDINAL,third
14129,clueweb12-0000tw-00-00227,ORG,Intuit
14130,clueweb12-0000tw-00-00227,DATE,20 days
14131,clueweb12-0000tw-00-00227,LAW,Tax Document
14132,clueweb12-0000tw-00-00227,ORG,Intuit Product Resources for Educators Tax Professionals
14133,clueweb12-0000tw-00-00227,ORG,ProSeries Professional Tax Software Training Featured Products & Solutions Document Organizer Professional Online Tax Software Professional Tax Research Accounting Employment
14134,clueweb12-0000tw-00-00228,DATE,2010
14135,clueweb12-0000tw-00-00228,DATE,October
14136,clueweb12-0000tw-00-00228,ORG,Intuit News Central To Order
14137,clueweb12-0000tw-00-00228,CARDINAL,888
14138,clueweb12-0000tw-00-00228,ORG,QuickBooks 2012 Intuit ProLine News
14139,clueweb12-0000tw-00-00228,ORG,Register Login Register Search ProLine News Central Blog Search
14140,clueweb12-0000tw-00-00228,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14141,clueweb12-0000tw-00-00228,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14142,clueweb12-0000tw-00-00228,DATE,February 2012
14143,clueweb12-0000tw-00-00228,ORG,Twitter RT
14144,clueweb12-0000tw-00-00228,GPE,Indiana
14145,clueweb12-0000tw-00-00228,DATE,2011
14146,clueweb12-0000tw-00-00228,ORG,Lacerte - http://t.co/QEQKi8sD
14147,clueweb12-0000tw-00-00228,DATE,"February 10, 2012"
14148,clueweb12-0000tw-00-00228,NORP,Americans
14149,clueweb12-0000tw-00-00228,MONEY,"49,078"
14150,clueweb12-0000tw-00-00228,DATE,"February 10, 2012"
14151,clueweb12-0000tw-00-00228,TIME,09:10:11 PM
14152,clueweb12-0000tw-00-00228,CARDINAL,10
14153,clueweb12-0000tw-00-00228,DATE,"February 10, 2012"
14154,clueweb12-0000tw-00-00228,ORG,HootSuite
14155,clueweb12-0000tw-00-00228,NORP,Lacerte
14156,clueweb12-0000tw-00-00228,CARDINAL,10
14157,clueweb12-0000tw-00-00228,CARDINAL,2B.
14158,clueweb12-0000tw-00-00228,DATE,"February 10, 2012"
14159,clueweb12-0000tw-00-00228,ORG,HootSuite
14160,clueweb12-0000tw-00-00228,ORG,Lacerte Software
14161,clueweb12-0000tw-00-00228,CARDINAL,32.0209
14162,clueweb12-0000tw-00-00228,DATE,"February 09, 2012"
14163,clueweb12-0000tw-00-00228,TIME,11:19:25 PM
14164,clueweb12-0000tw-00-00228,ORG,HootSuite
14165,clueweb12-0000tw-00-00228,WORK_OF_ART,Retweet Favorite intuitproline Privacy Legal Contact Us About Intuit Intuit Labs Careers Site Feedback 2012 Intuit Inc.
14166,clueweb12-0000tw-00-00228,ORG,Intuit
14167,clueweb12-0000tw-00-00228,ORG,Intuit
14168,clueweb12-0000tw-00-00228,ORG,QuickBooks
14169,clueweb12-0000tw-00-00228,ORG,ProSeries
14170,clueweb12-0000tw-00-00228,ORG,Lacerte
14171,clueweb12-0000tw-00-00228,ORG,Intuit Inc.
14172,clueweb12-0000tw-00-00228,ORG,Intuit
14173,clueweb12-0000tw-00-00228,ORDINAL,Third
14174,clueweb12-0000tw-00-00228,ORDINAL,third
14175,clueweb12-0000tw-00-00228,ORG,Intuit
14176,clueweb12-0000tw-00-00228,DATE,20 days
14177,clueweb12-0000tw-00-00228,LAW,Tax Document
14178,clueweb12-0000tw-00-00228,ORG,Intuit Product Resources for Educators Tax Professionals
14179,clueweb12-0000tw-00-00228,ORG,ProSeries Professional Tax Software Training Featured Products & Solutions Document Organizer Professional Online Tax Software Professional Tax Research Accounting Employment
14180,clueweb12-0000tw-00-00229,DATE,2010
14181,clueweb12-0000tw-00-00229,DATE,November
14182,clueweb12-0000tw-00-00229,ORG,Intuit News Central To Order
14183,clueweb12-0000tw-00-00229,CARDINAL,888
14184,clueweb12-0000tw-00-00229,ORG,QuickBooks 2012 Intuit ProLine News
14185,clueweb12-0000tw-00-00229,ORG,Register Login Register Search ProLine News Central Blog Search
14186,clueweb12-0000tw-00-00229,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14187,clueweb12-0000tw-00-00229,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14188,clueweb12-0000tw-00-00229,DATE,February 2012
14189,clueweb12-0000tw-00-00229,ORG,Twitter RT
14190,clueweb12-0000tw-00-00229,GPE,Indiana
14191,clueweb12-0000tw-00-00229,DATE,2011
14192,clueweb12-0000tw-00-00229,ORG,Lacerte - http://t.co/QEQKi8sD
14193,clueweb12-0000tw-00-00229,DATE,"February 10, 2012"
14194,clueweb12-0000tw-00-00229,NORP,Americans
14195,clueweb12-0000tw-00-00229,MONEY,"49,078"
14196,clueweb12-0000tw-00-00229,DATE,"February 10, 2012"
14197,clueweb12-0000tw-00-00229,TIME,09:10:11 PM
14198,clueweb12-0000tw-00-00229,CARDINAL,10
14199,clueweb12-0000tw-00-00229,DATE,"February 10, 2012"
14200,clueweb12-0000tw-00-00229,ORG,HootSuite
14201,clueweb12-0000tw-00-00229,NORP,Lacerte
14202,clueweb12-0000tw-00-00229,CARDINAL,10
14203,clueweb12-0000tw-00-00229,CARDINAL,2B.
14204,clueweb12-0000tw-00-00229,DATE,"February 10, 2012"
14205,clueweb12-0000tw-00-00229,ORG,HootSuite
14206,clueweb12-0000tw-00-00229,ORG,Lacerte Software
14207,clueweb12-0000tw-00-00229,CARDINAL,32.0209
14208,clueweb12-0000tw-00-00229,DATE,"February 09, 2012"
14209,clueweb12-0000tw-00-00229,TIME,11:19:25 PM
14210,clueweb12-0000tw-00-00229,ORG,HootSuite
14211,clueweb12-0000tw-00-00229,WORK_OF_ART,Retweet Favorite intuitproline Privacy Legal Contact Us About Intuit Intuit Labs Careers Site Feedback 2012 Intuit Inc.
14212,clueweb12-0000tw-00-00229,ORG,Intuit
14213,clueweb12-0000tw-00-00229,ORG,Intuit
14214,clueweb12-0000tw-00-00229,ORG,QuickBooks
14215,clueweb12-0000tw-00-00229,ORG,ProSeries
14216,clueweb12-0000tw-00-00229,ORG,Lacerte
14217,clueweb12-0000tw-00-00229,ORG,Intuit Inc.
14218,clueweb12-0000tw-00-00229,ORG,Intuit
14219,clueweb12-0000tw-00-00229,ORDINAL,Third
14220,clueweb12-0000tw-00-00229,ORDINAL,third
14221,clueweb12-0000tw-00-00229,ORG,Intuit
14222,clueweb12-0000tw-00-00229,DATE,20 days
14223,clueweb12-0000tw-00-00229,LAW,Tax Document
14224,clueweb12-0000tw-00-00229,ORG,Intuit Product Resources for Educators Tax Professionals
14225,clueweb12-0000tw-00-00229,ORG,ProSeries Professional Tax Software Training Featured Products & Solutions Document Organizer Professional Online Tax Software Professional Tax Research Accounting Employment
14226,clueweb12-0000tw-00-00230,DATE,2010
14227,clueweb12-0000tw-00-00230,DATE,December
14228,clueweb12-0000tw-00-00230,ORG,Intuit News Central To Order
14229,clueweb12-0000tw-00-00230,CARDINAL,888
14230,clueweb12-0000tw-00-00230,ORG,QuickBooks 2012 Intuit ProLine News
14231,clueweb12-0000tw-00-00230,ORG,Register Login Register Search ProLine News Central Blog Search
14232,clueweb12-0000tw-00-00230,ORG,The Experts Intuit News Ways To Grow Your Business Ways To Be More Productive New Product Information & Special Offers Industry News Newsletter Upcoming Events Get Updates The Way You Want
14233,clueweb12-0000tw-00-00230,WORK_OF_ART,"Email Alerts, Newsletter, & RSS Upcoming Events"
14234,clueweb12-0000tw-00-00230,DATE,February 2012
14235,clueweb12-0000tw-00-00230,ORG,Twitter RT
